Date,Time,Row,Identifier 1,Identifier 2,Preparation,Component,Comment,Method,Ampl. 44,BGD 44,Analysis,Start,Rt,End,Ampl. 45,Ampl. 46,BGD 45,BGD 46,Ref. Name,d 13C/12C
10/13/22,08:18:16,26,157,SPIN_0034,,Gly,2.013,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,3810,77.4,28093,855.6,862.5,869.4,4079,6746,88.8,139.3,CO2 Lab.Tank,-39.731
10/13/22,08:18:16,26,157,SPIN_0034,,Ile,2.013,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,4374,107.5,28093,879.9,887.0,892.4,4884,7769,123.8,193.3,CO2 Lab.Tank,-35.342
10/13/22,08:18:16,26,157,SPIN_0034,,Leu,2.013,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,5662,107.5,28093,892.4,899.1,929.0,6248,10061,123.8,193.3,CO2 Lab.Tank,-37.072
10/13/22,08:18:16,26,157,SPIN_0034,,Nor,2.013,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2674,137.2,28093,938.4,944.3,966.8,2967,4741,158.1,246.3,CO2 Lab.Tank,-41.722
10/13/22,08:18:16,26,157,SPIN_0034,,,2.013,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2776,78.1,28093,1045.0,1051.1,1067.6,3072,4914,89.7,140.6,CO2 Lab.Tank,-36.548
10/13/22,08:18:16,26,157,SPIN_0034,,CO2-Ref-2,2.013,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2678,73.2,28093,1141.1,1160.4,1163.1,3046,4814,84.0,131.9,CO2 Lab.Tank,-43.010
10/13/22,08:18:16,26,157,SPIN_0034,,Asp,2.013,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,4697,65.5,28093,1230.0,1239.8,1254.0,5099,8335,75.1,118.3,CO2 Lab.Tank,-39.910
10/13/22,08:18:16,26,157,SPIN_0034,,Thr,2.013,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2126,65.5,28093,1254.0,1259.9,1273.2,2357,3767,75.1,118.3,CO2 Lab.Tank,-35.180
10/13/22,08:18:16,26,157,SPIN_0034,,,2.013,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,1569,133.1,28093,1359.5,1364.4,1371.7,1738,2768,152.8,239.1,CO2 Lab.Tank,-40.710
10/13/22,08:18:16,26,157,SPIN_0034,,,2.013,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,1452,133.1,28093,1371.7,1376.7,1388.0,1603,2568,152.8,239.1,CO2 Lab.Tank,-40.864
10/13/22,08:18:16,26,157,SPIN_0034,,Phe,2.013,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2817,107.5,28093,1414.7,1421.2,1437.9,3085,4973,123.4,193.6,CO2 Lab.Tank,-40.654
10/13/22,08:18:16,26,157,SPIN_0034,,,2.013,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,1738,148.7,28093,1445.4,1452.3,1460.9,1968,3072,170.7,267.2,CO2 Lab.Tank,-20.899
10/13/22,08:18:16,26,157,SPIN_0034,,BF-CO2-Ref-5,2.013,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2664,-0.9,28093,1698.5,1718.0,1720.5,3030,4790,-1.3,-2.9,CO2 Lab.Tank,-42.993
10/13/22,08:18:16,26,157,SPIN_0034,,BF-CO2-Ref-6,2.013,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2667,-0.6,28093,1738.3,1757.7,1760.2,3032,4793,-0.9,-2.1,CO2 Lab.Tank,-43.185
10/13/22,08:18:16,26,157,SPIN_0034,,BF-CO2-Ref-7,2.013,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2666,-0.5,28093,1778.2,1797.6,1800.1,3031,4792,-0.8,-2.0,CO2 Lab.Tank,-43.215
10/13/22,07:40:17,25,156,SPIN_0033,,BF-CO2-Ref-1,1.992,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2684,-1.3,28092,215.5,234.7,237.4,3055,4827,-1.7,-3.7,CO2 Lab.Tank,-42.947
10/13/22,07:40:17,25,156,SPIN_0033,,BF-CO2-Ref-2,1.992,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2688,-0.8,28092,255.2,274.6,277.1,3059,4833,-1.1,-2.7,CO2 Lab.Tank,-43.180
10/13/22,07:40:17,25,156,SPIN_0033,,BF-CO2-Ref-3,1.992,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2687,-0.7,28092,294.9,314.3,317.1,3058,4831,-1.0,-2.4,CO2 Lab.Tank,-43.259
10/13/22,07:40:17,25,156,SPIN_0033,,,1.992,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,218,-1.2,28092,546.7,562.4,576.8,251,386,-1.6,-3.3,CO2 Lab.Tank,-34.804
10/13/22,07:40:17,25,156,SPIN_0033,,CO2-Ref-1,1.992,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2701,61.5,28092,603.6,622.8,631.2,3074,4855,70.2,110.2,CO2 Lab.Tank,-43.010
10/13/22,07:40:17,25,156,SPIN_0033,,Ala,1.992,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,4033,42.8,28092,744.0,750.7,769.5,4457,7118,48.9,77.2,CO2 Lab.Tank,-36.199
10/13/22,07:40:17,25,156,SPIN_0033,,Val,1.992,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,4015,53.6,28092,800.7,807.8,823.9,4465,7110,61.4,96.8,CO2 Lab.Tank,-35.484
10/13/22,07:40:17,25,156,SPIN_0033,,Gly,1.992,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,3771,66.5,28092,855.9,862.5,869.6,4058,6651,76.2,119.9,CO2 Lab.Tank,-39.408
10/13/22,07:40:17,25,156,SPIN_0033,,Ile,1.992,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,3652,96.7,28092,880.1,886.8,892.4,4081,6480,111.4,174.1,CO2 Lab.Tank,-34.854
10/13/22,07:40:17,25,156,SPIN_0033,,Leu,1.992,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,4722,96.7,28092,892.4,898.9,928.0,5208,8386,111.4,174.1,CO2 Lab.Tank,-36.537
10/13/22,07:40:17,25,156,SPIN_0033,,Nor,1.992,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2541,114.0,28092,938.6,944.5,962.4,2826,4509,131.4,204.9,CO2 Lab.Tank,-41.377
10/13/22,07:40:17,25,156,SPIN_0033,,,1.992,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2412,69.6,28092,1045.2,1051.1,1066.9,2666,4259,80.0,125.5,CO2 Lab.Tank,-36.342
10/13/22,07:40:17,25,156,SPIN_0033,,CO2-Ref-2,1.992,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2688,65.0,28092,1140.9,1160.4,1163.1,3060,4834,74.6,117.3,CO2 Lab.Tank,-43.010
10/13/22,07:40:17,25,156,SPIN_0033,,Asp,1.992,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,4031,58.1,28092,1229.5,1239.4,1253.6,4370,7134,66.7,105.2,CO2 Lab.Tank,-39.630
10/13/22,07:40:17,25,156,SPIN_0033,,Thr,1.992,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,1686,107.9,28092,1254.0,1259.2,1273.9,1883,2984,123.8,194.4,CO2 Lab.Tank,-33.855
10/13/22,07:40:17,25,156,SPIN_0033,,,1.992,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,230,78.6,28092,1332.8,1354.7,1359.1,260,405,90.2,141.8,CO2 Lab.Tank,-33.044
10/13/22,07:40:17,25,156,SPIN_0033,,,1.992,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,796,111.5,28092,1359.8,1363.7,1371.5,896,1400,128.1,200.4,CO2 Lab.Tank,-39.379
10/13/22,07:40:17,25,156,SPIN_0033,,,1.992,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,1195,114.6,28092,1371.9,1376.5,1386.9,1327,2106,132.0,206.3,CO2 Lab.Tank,-41.631
10/13/22,07:40:17,25,156,SPIN_0033,,Phe,1.992,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2296,89.6,28092,1414.7,1420.8,1437.5,2536,4064,103.0,161.5,CO2 Lab.Tank,-40.209
10/13/22,07:40:17,25,156,SPIN_0033,,,1.992,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,1483,121.9,28092,1445.4,1451.7,1460.7,1688,2619,140.2,219.4,CO2 Lab.Tank,-20.128
10/13/22,07:40:17,25,156,SPIN_0033,,BF-CO2-Ref-5,1.992,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2668,-1.0,28092,1698.5,1717.8,1720.5,3037,4799,-1.4,-3.1,CO2 Lab.Tank,-42.961
10/13/22,07:40:17,25,156,SPIN_0033,,BF-CO2-Ref-6,1.992,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2670,-0.6,28092,1738.3,1757.7,1760.2,3039,4800,-0.9,-2.3,CO2 Lab.Tank,-43.140
10/13/22,07:40:17,25,156,SPIN_0033,,BF-CO2-Ref-7,1.992,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2668,-0.5,28092,1778.0,1797.4,1800.1,3037,4798,-0.8,-2.1,CO2 Lab.Tank,-43.209
10/13/22,07:02:21,24,155,RD,,BF-CO2-Ref-1,1.994,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2674,-1.3,28091,215.5,234.7,237.4,3044,4810,-1.7,-3.8,CO2 Lab.Tank,-42.948
10/13/22,07:02:21,24,155,RD,,BF-CO2-Ref-2,1.994,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2680,-0.8,28091,255.2,274.6,277.1,3049,4818,-1.2,-2.7,CO2 Lab.Tank,-43.180
10/13/22,07:02:21,24,155,RD,,BF-CO2-Ref-3,1.994,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2675,-0.7,28091,295.1,314.3,317.1,3044,4811,-1.0,-2.5,CO2 Lab.Tank,-43.232
10/13/22,07:02:21,24,155,RD,,,1.994,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,405,-1.2,28091,546.7,555.1,567.0,461,716,-1.6,-3.4,CO2 Lab.Tank,-42.561
10/13/22,07:02:21,24,155,RD,,CO2-Ref-1,1.994,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2699,65.8,28091,603.6,622.8,630.8,3071,4852,75.2,118.0,CO2 Lab.Tank,-43.010
10/13/22,07:02:21,24,155,RD,,Ala,1.994,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,4583,44.1,28091,742.8,750.1,768.9,5046,8120,50.5,79.7,CO2 Lab.Tank,-37.910
10/13/22,07:02:21,24,155,RD,,Val,1.994,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,4615,71.7,28091,798.8,806.9,841.4,5138,8161,82.4,129.4,CO2 Lab.Tank,-38.152
10/13/22,07:02:21,24,155,RD,,Gly,1.994,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,4068,73.7,28091,854.8,861.9,868.8,4374,7218,84.4,132.8,CO2 Lab.Tank,-40.296
10/13/22,07:02:21,24,155,RD,,Ile,1.994,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,3934,105.0,28091,879.1,885.7,891.6,4379,6953,120.9,189.0,CO2 Lab.Tank,-37.546
10/13/22,07:02:21,24,155,RD,,Leu,1.994,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,5329,105.0,28091,891.6,898.1,927.1,5865,9454,120.9,189.0,CO2 Lab.Tank,-39.399
10/13/22,07:02:21,24,155,RD,,Nor,1.994,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2380,122.9,28091,937.6,943.0,962.7,2652,4221,141.4,221.0,CO2 Lab.Tank,-41.149
10/13/22,07:02:21,24,155,RD,,,1.994,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2644,71.7,28091,1044.2,1050.0,1066.7,2932,4664,82.4,129.4,CO2 Lab.Tank,-36.250
10/13/22,07:02:21,24,155,RD,,CO2-Ref-2,1.994,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2682,67.3,28091,1141.1,1160.4,1163.1,3052,4822,77.2,121.5,CO2 Lab.Tank,-43.010
10/13/22,07:02:21,24,155,RD,,Asp,1.994,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,4338,62.7,28091,1230.6,1238.5,1252.7,4674,7674,71.9,113.5,CO2 Lab.Tank,-41.803
10/13/22,07:02:21,24,155,RD,,Thr,1.994,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2018,62.7,28091,1252.7,1258.6,1268.8,2236,3567,71.9,113.5,CO2 Lab.Tank,-36.317
10/13/22,07:02:21,24,155,RD,,,1.994,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,268,62.7,28091,1268.8,1271.8,1278.0,307,476,71.9,113.5,CO2 Lab.Tank,-34.242
10/13/22,07:02:21,24,155,RD,,,1.994,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,268,87.7,28091,1331.7,1353.7,1358.5,307,473,100.6,158.1,CO2 Lab.Tank,-33.623
10/13/22,07:02:21,24,155,RD,,,1.994,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,1342,87.7,28091,1358.5,1363.3,1370.8,1489,2372,100.6,158.1,CO2 Lab.Tank,-39.837
10/13/22,07:02:21,24,155,RD,,,1.994,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,989,87.7,28091,1370.8,1375.2,1385.3,1103,1744,100.6,158.1,CO2 Lab.Tank,-40.247
10/13/22,07:02:21,24,155,RD,,Phe,1.994,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2494,99.5,28091,1413.5,1420.2,1435.4,2744,4418,114.1,179.2,CO2 Lab.Tank,-42.010
10/13/22,07:02:21,24,155,RD,,,1.994,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,1765,136.3,28091,1444.4,1451.3,1459.9,2002,3121,156.5,244.9,CO2 Lab.Tank,-22.200
10/13/22,07:02:21,24,155,RD,,BF-CO2-Ref-5,1.994,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2665,-1.0,28091,1698.5,1717.8,1720.5,3034,4794,-1.3,-3.0,CO2 Lab.Tank,-42.916
10/13/22,07:02:21,24,155,RD,,BF-CO2-Ref-6,1.994,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2668,-0.6,28091,1738.3,1757.7,1760.2,3036,4797,-0.9,-2.2,CO2 Lab.Tank,-43.067
10/13/22,07:02:21,24,155,RD,,BF-CO2-Ref-7,1.994,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2666,-0.5,28091,1778.2,1797.6,1800.1,3034,4795,-0.8,-2.0,CO2 Lab.Tank,-43.161
10/13/22,06:24:24,23,154,L-AA Mix,,BF-CO2-Ref-1,,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2679,-1.3,28090,215.5,234.7,237.4,3048,4818,-1.7,-3.7,CO2 Lab.Tank,-43.243
10/13/22,06:24:24,23,154,L-AA Mix,,BF-CO2-Ref-2,,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2683,-0.8,28090,255.2,274.6,277.1,3053,4824,-1.1,-2.7,CO2 Lab.Tank,-43.496
10/13/22,06:24:24,23,154,L-AA Mix,,BF-CO2-Ref-3,,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2678,-0.7,28090,295.1,314.3,317.1,3048,4816,-1.0,-2.4,CO2 Lab.Tank,-43.555
10/13/22,06:24:24,23,154,L-AA Mix,,CO2-Ref-1,,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2736,-1.2,28090,546.7,612.6,625.5,3114,4922,-1.6,-3.4,CO2 Lab.Tank,-43.010
10/13/22,06:24:24,23,154,L-AA Mix,,Ala,,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,4753,42.2,28090,743.4,750.5,772.9,5201,8400,48.3,76.3,CO2 Lab.Tank,-39.832
10/13/22,06:24:24,23,154,L-AA Mix,,Val,,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,3600,55.2,28090,797.1,806.7,832.0,4040,6355,63.2,99.8,CO2 Lab.Tank,-32.173
10/13/22,06:24:24,23,154,L-AA Mix,,Gly,,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,4011,61.4,28090,855.2,862.3,870.1,4253,7112,70.6,110.8,CO2 Lab.Tank,-53.847
10/13/22,06:24:24,23,154,L-AA Mix,,Ile,,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,3150,95.2,28090,879.5,885.7,891.8,3531,5584,108.5,171.4,CO2 Lab.Tank,-32.802
10/13/22,06:24:24,23,154,L-AA Mix,,Leu,,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,3514,95.2,28090,891.8,897.2,919.4,3886,6224,108.5,171.4,CO2 Lab.Tank,-38.374
10/13/22,06:24:24,23,154,L-AA Mix,,Nor,,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2818,97.3,28090,937.8,943.8,965.0,3109,4990,111.8,175.1,CO2 Lab.Tank,-41.420
10/13/22,06:24:24,23,154,L-AA Mix,,,,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2501,59.4,28090,1044.8,1050.4,1068.2,2776,4425,68.1,107.3,CO2 Lab.Tank,-35.571
10/13/22,06:24:24,23,154,L-AA Mix,,CO2-Ref-2,,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2681,57.1,28090,1141.1,1160.4,1163.1,3051,4821,65.6,103.4,CO2 Lab.Tank,-43.010
10/13/22,06:24:24,23,154,L-AA Mix,,Asp,,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,1023,50.1,28090,1231.2,1235.8,1238.7,1132,1801,57.6,91.0,CO2 Lab.Tank,-47.473
10/13/22,06:24:24,23,154,L-AA Mix,,Thr,,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,3182,59.4,28090,1253.0,1260.3,1287.0,3496,5627,68.2,107.6,CO2 Lab.Tank,-35.533
10/13/22,06:24:24,23,154,L-AA Mix,,,,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,1230,69.0,28090,1371.0,1376.1,1386.3,1369,2171,79.4,124.3,CO2 Lab.Tank,-43.028
10/13/22,06:24:24,23,154,L-AA Mix,,Phe,,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2584,68.4,28090,1414.7,1421.2,1437.7,2855,4578,78.6,123.8,CO2 Lab.Tank,-34.950
10/13/22,06:24:24,23,154,L-AA Mix,,,,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2598,112.3,28090,1444.8,1453.2,1471.6,2930,4605,129.9,202.3,CO2 Lab.Tank,-21.519
10/13/22,06:24:24,23,154,L-AA Mix,,BF-CO2-Ref-5,,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2669,-1.1,28090,1698.5,1717.8,1720.5,3038,4800,-1.4,-3.2,CO2 Lab.Tank,-42.892
10/13/22,06:24:24,23,154,L-AA Mix,,BF-CO2-Ref-6,,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2671,-0.6,28090,1738.3,1757.7,1760.2,3040,4804,-1.0,-2.3,CO2 Lab.Tank,-43.096
10/13/22,06:24:24,23,154,L-AA Mix,,BF-CO2-Ref-7,,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2669,-0.6,28090,1778.0,1797.4,1800.1,3037,4800,-0.8,-2.1,CO2 Lab.Tank,-43.170
10/13/22,05:46:26,22,153,MAKO_0640,,BF-CO2-Ref-1,2.016,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2683,-1.3,28089,215.5,234.7,237.4,3050,4824,-1.7,-3.8,CO2 Lab.Tank,-42.891
10/13/22,05:46:26,22,153,MAKO_0640,,BF-CO2-Ref-2,2.016,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2687,-0.8,28089,255.2,274.6,277.1,3054,4830,-1.2,-2.7,CO2 Lab.Tank,-43.108
10/13/22,05:46:26,22,153,MAKO_0640,,BF-CO2-Ref-3,2.016,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2684,-0.7,28089,295.1,314.3,317.1,3051,4825,-1.0,-2.5,CO2 Lab.Tank,-43.214
10/13/22,05:46:26,22,153,MAKO_0640,,CO2-Ref-1,2.016,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2711,51.6,28089,603.6,622.8,631.0,3081,4873,59.1,92.5,CO2 Lab.Tank,-43.010
10/13/22,05:46:26,22,153,MAKO_0640,,Ala,2.016,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,4509,35.1,28089,743.4,750.3,769.7,4957,7958,40.1,63.6,CO2 Lab.Tank,-36.305
10/13/22,05:46:26,22,153,MAKO_0640,,Val,2.016,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,4663,47.5,28089,800.1,807.4,823.7,5196,8243,54.4,86.0,CO2 Lab.Tank,-34.248
10/13/22,05:46:26,22,153,MAKO_0640,,Gly,2.016,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,3508,65.1,28089,855.2,861.7,868.8,3774,6187,74.6,117.5,CO2 Lab.Tank,-39.578
10/13/22,05:46:26,22,153,MAKO_0640,,Ile,2.016,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,4233,89.7,28089,879.5,886.4,892.0,4727,7490,103.3,161.5,CO2 Lab.Tank,-33.354
10/13/22,05:46:26,22,153,MAKO_0640,,Leu,2.016,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,5394,89.7,28089,892.0,898.7,928.0,5964,9586,103.3,161.5,CO2 Lab.Tank,-35.790
10/13/22,05:46:26,22,153,MAKO_0640,,-,2.016,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,236,128.3,28089,932.1,935.3,938.4,267,415,147.8,230.5,CO2 Lab.Tank,-36.580
10/13/22,05:46:26,22,153,MAKO_0640,,Nor,2.016,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2191,128.3,28089,938.4,943.4,962.7,2430,3865,147.8,230.5,CO2 Lab.Tank,-41.819
10/13/22,05:46:26,22,153,MAKO_0640,,,2.016,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2705,65.0,28089,1044.8,1050.4,1067.4,3009,4784,74.7,117.4,CO2 Lab.Tank,-35.164
10/13/22,05:46:26,22,153,MAKO_0640,,CO2-Ref-2,2.016,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2692,61.4,28089,1141.1,1160.4,1163.3,3060,4839,70.5,111.0,CO2 Lab.Tank,-43.010
10/13/22,05:46:26,22,153,MAKO_0640,,Asp,2.016,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,3800,55.4,28089,1231.0,1238.5,1253.2,4135,6735,63.4,100.3,CO2 Lab.Tank,-40.478
10/13/22,05:46:26,22,153,MAKO_0640,,Thr,2.016,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2046,99.0,28089,1253.6,1259.0,1270.3,2286,3626,113.6,178.4,CO2 Lab.Tank,-33.206
10/13/22,05:46:26,22,153,MAKO_0640,,,2.016,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,289,77.9,28089,1332.4,1354.3,1358.9,330,510,89.4,140.7,CO2 Lab.Tank,-32.220
10/13/22,05:46:26,22,153,MAKO_0640,,,2.016,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,1644,77.9,28089,1358.9,1364.1,1371.5,1820,2908,89.4,140.7,CO2 Lab.Tank,-38.837
10/13/22,05:46:26,22,153,MAKO_0640,,,2.016,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,958,77.9,28089,1371.5,1375.8,1385.7,1064,1693,89.4,140.7,CO2 Lab.Tank,-38.630
10/13/22,05:46:26,22,153,MAKO_0640,,Phe,2.016,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2724,99.9,28089,1414.3,1420.8,1437.1,2986,4820,114.7,179.8,CO2 Lab.Tank,-40.933
10/13/22,05:46:26,22,153,MAKO_0640,,,2.016,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,1749,137.5,28089,1445.0,1451.9,1461.1,1976,3096,158.0,247.3,CO2 Lab.Tank,-21.352
10/13/22,05:46:26,22,153,MAKO_0640,,BF-CO2-Ref-5,2.016,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2674,-1.0,28089,1698.5,1717.8,1720.5,3040,4808,-1.4,-3.1,CO2 Lab.Tank,-42.951
10/13/22,05:46:26,22,153,MAKO_0640,,BF-CO2-Ref-6,2.016,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2678,-0.6,28089,1738.3,1757.7,1760.2,3044,4814,-0.9,-2.2,CO2 Lab.Tank,-43.106
10/13/22,05:46:26,22,153,MAKO_0640,,BF-CO2-Ref-7,2.016,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2673,-0.5,28089,1778.2,1797.6,1800.1,3039,4807,-0.8,-2.0,CO2 Lab.Tank,-43.189
10/13/22,05:08:28,21,152,BASK_21,,BF-CO2-Ref-1,1.992,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2681,-1.3,28088,215.5,234.7,237.4,3050,4823,-1.7,-3.7,CO2 Lab.Tank,-42.978
10/13/22,05:08:28,21,152,BASK_21,,BF-CO2-Ref-2,1.992,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2688,-0.8,28088,255.2,274.6,277.1,3058,4834,-1.2,-2.7,CO2 Lab.Tank,-43.207
10/13/22,05:08:28,21,152,BASK_21,,BF-CO2-Ref-3,1.992,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2684,-0.7,28088,295.1,314.3,317.1,3053,4826,-1.0,-2.4,CO2 Lab.Tank,-43.294
10/13/22,05:08:28,21,152,BASK_21,,CO2-Ref-1,1.992,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2696,51.7,28088,603.6,622.8,627.8,3067,4847,59.0,93.1,CO2 Lab.Tank,-43.010
10/13/22,05:08:28,21,152,BASK_21,,Ala,1.992,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,3428,37.5,28088,743.8,750.3,768.9,3802,6072,42.9,68.0,CO2 Lab.Tank,-39.009
10/13/22,05:08:28,21,152,BASK_21,,Val,1.992,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,3430,45.5,28088,799.0,807.2,823.5,3820,6066,52.0,82.4,CO2 Lab.Tank,-38.551
10/13/22,05:08:28,21,152,BASK_21,,Gly,1.992,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,2573,55.2,28088,855.6,861.3,869.0,2791,4528,63.1,99.6,CO2 Lab.Tank,-41.228
10/13/22,05:08:28,21,152,BASK_21,,Ile,1.992,LSU 13C Amino Acid w NLeu IRMS Method-UCM-Adjusted,3121,72.2,28088,879.9,886.2,892.0,3493,5535,82.8,130.3,CO2 Lab.Tank,-36.752
